time,mean_precipitation_rate,sur_air_temp,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2021-01-08,0.0,1.85000002,4.34765625,-13.5249996,-4.7125001
2021-01-09,0.0449999981,-0.462500006,2.74804688,-29.3687496,2.0374999
2021-01-10,0.0,-0.712499976,2.54492188,-12.2124996,-6.2750001
2021-01-11,0.974999964,-3.2750001,2.95117188,-17.3374996,-5.3375001
2021-01-12,0.0949999988,-2.9000001,2.95117188,-17.3999996,-14.5249996
2021-01-13,0.0,-1.71249998,2.95117188,-17.9624996,-10.7124996
2021-01-14,0.0449999981,-1.71249998,2.95117188,-9.33749962,-10.7124996
2021-01-15,0.185000002,11.7250004,2.89257812,-50.1812515,9.41250038
2021-01-16,6.53999949,-0.649999976,3.1875,-26.4624996,-4.2750001
2021-01-17,0.554999948,-0.649999976,3.1875,-26.4624996,-4.2750001
2021-01-18,0.875,-5.0875001,2.359375,-16.8999996,-4.5250001
2021-01-19,0.0,-0.212500006,2.81054688,-26.3062496,-4.4625001
2021-01-20,0.0149999997,-4.2125001,1.41796875,-16.7124996,-0.275000006
2021-01-21,0.0,-6.4625001,1.41796875,-15.8374996,-0.275000006
2021-01-22,0.0,-6.4625001,1.41796875,-31.3687496,-0.275000006
2021-01-23,0.0,-3.2125001,1.53027344,-16.7124996,1.72500002
2021-01-24,0.0,-4.0875001,1.62988281,-24.5249996,-6.0875001
2021-01-25,0.0599999987,-1.96249998,2.08984375,-16.8999996,0.912500024
2021-01-26,1.45999992,-1.96249998,2.08984375,-19.1187496,0.912500024
2021-01-27,0.0,0.412499994,2.65039062,-12.7124996,2.5374999
2021-01-28,0.0,-5.5250001,1.41015625,-18.4937496,0.600000024
2021-01-29,0.0249999985,-3.3375001,1.85644531,-20.8062496,-3.9625001
2021-01-30,0.0,-4.4625001,1.80078125,-12.0249996,-2.9000001
2021-01-31,0.0149999997,-3.7750001,1.92480469,-42.2750015,-7.9625001
2021-02-01,1.18999994,-1.21249998,2.85351562,-16.0249996,-1.21249998
2021-02-02,2.11999989,-1.21249998,2.85351562,-16.0249996,-1.21249998
2021-02-03,1.92999983,-4.5250001,2.35351562,-31.2749996,-5.2750001
2021-02-04,0.0,2.4749999,3.50585938,-31.2749996,1.53750002
2021-02-05,5.18000031,1.78750002,2.91992188,-11.5874996,3.0999999
2021-02-06,0.0,-7.0250001,1.41796875,-20.1187496,-3.2750001
2021-02-07,0.0899999961,-7.0250001,1.41796875,-23.7749996,-3.2750001
2021-02-08,0.0,-6.7750001,1.84863281,-17.8999996,-4.6500001
2021-02-09,0.244999975,-0.649999976,2.50390625,-21.8062496,-2.0875001
2021-02-10,0.0,-5.2125001,1.60839844,-20.3687496,-2.3375001
2021-02-11,0.0149999997,-6.0875001,1.46875,-16.9624996,-1.27499998
2021-02-12,0.0,-8.39999962,1.1015625,-19.7749996,-11.2124996
2021-02-13,0.0899999961,-1.52499998,3.84960938,-34.5250015,-11.2124996
2021-02-14,0.714999914,-3.1500001,2.54101562,-14.4624996,-5.6500001
2021-02-15,0.430000007,-2.7750001,2.54101562,-8.89999962,-0.400000006
2021-02-16,12.329999,-0.524999976,2.54101562,-12.6499996,-3.4625001
2021-02-17,0.0,-5.2125001,1.51855469,-14.7124996,-3.4000001
2021-02-18,0.430000007,-5.2125001,1.51855469,-14.7124996,-3.4000001
2021-02-19,0.0,-2.7750001,2.73632812,-13.2124996,-9.58749962
2021-02-20,0.375,-4.5250001,1.85351562,-19.2749996,0.662500024
2021-02-21,0.0449999981,-3.1500001,1.82324219,-12.3999996,-0.0874999985
2021-02-22,7.20499897,-3.1500001,1.82324219,-25.9312496,-0.0874999985
2021-02-23,1.04499996,0.474999994,3.48242188,-30.2124996,-13.0874996
2021-02-24,0.654999971,9.28750038,5.25390625,-34.7750015,3.4749999
2021-02-25,0.0899999961,-0.275000006,2.50585938,-17.7749996,3.0999999
2021-02-26,0.0,1.22500002,2.7578125,-18.9937496,1.97500002
2021-02-27,1.76999998,1.22500002,2.7578125,-7.0250001,1.97500002
2021-02-28,0.830000043,1.22500002,2.7578125,-49.9937515,1.97500002
2021-03-01,4.07000017,-1.83749998,1.75976562,-24.8687496,0.349999994
2021-03-02,0.0199999996,-4.5875001,1.85449219,-16.3374996,-3.2125001
2021-03-03,0.0599999987,2.8499999,2.828125,-10.6499996,3.2874999
2021-03-04,0.0,-3.0875001,1.71191406,-24.9624996,0.787500024
2021-03-05,0.00499999989,-3.5250001,1.54101562,-11.4624996,1.03750002
2021-03-06,0.0,-3.5250001,1.54101562,-11.4624996,1.03750002
2021-03-07,0.0,-2.8375001,1.69921875,-23.5562496,-0.0250000004
2021-03-08,0.109999999,5.5374999,3.97460938,-18.4312496,5.0999999
2021-03-09,0.449999988,6.1624999,3.72265625,-6.8375001,4.6624999
2021-03-10,0.0,10.4125004,5.23828125,-21.8374996,10.7250004
2021-03-11,0.0449999981,13.2250004,6.76171875,-38.1500015,13.1625004
2021-03-12,0.294999987,6.7874999,4.5546875,-7.2750001,7.9749999
2021-03-13,0.0,1.22500002,2.85351562,-7.2750001,1.85000002
2021-03-14,0.0,-1.71249998,2.01953125,-19.8062496,2.0999999
2021-03-15,0.0,-0.899999976,2.0703125,-9.83749962,0.349999994
2021-03-16,0.0700000003,1.78750002,3.57617188,-21.8062496,-4.2125001
2021-03-17,0.0,7.8499999,4.609375,-6.0875001,10.9125004
2021-03-18,7.63499928,7.8499999,4.609375,-40.6500015,10.9125004
2021-03-19,0.479999959,1.72500002,2.49609375,-14.4624996,4.4749999
2021-03-20,0.0,1.72500002,2.49609375,-24.8687496,10.1625004
2021-03-21,0.0,8.28750038,4.765625,5.2249999,12.6000004
2021-03-22,0.0,8.28750038,4.765625,5.2249999,12.6000004
2021-03-23,0.0,7.0374999,5.71484375,-48.5250015,4.2874999
2021-03-24,9.78999996,12.5375004,7.359375,-26.5874996,6.6624999
2021-03-25,0.0,13.3500004,6.11328125,-22.4624996,17.4125004
2021-03-26,7.49999905,13.3500004,6.11328125,-15.0249996,1.72500002
2021-03-27,0.0,13.3500004,6.11328125,-1.64999998,7.4124999
2021-03-28,14.5299997,13.3500004,6.11328125,-14.7124996,3.9749999
2021-03-29,0.0,2.6624999,2.96875,-15.3999996,6.2249999
2021-03-30,0.0,11.4750004,5.6171875,-24.1187496,12.9750004
2021-03-31,9.57000065,11.4750004,5.6171875,-52.3687515,12.9750004
2021-04-01,2.13000011,-0.649999976,3.24414062,-18.7124996,12.9750004
2021-04-02,0.0,-0.649999976,3.24414062,-19.0249996,2.4749999
2021-04-03,0.0,6.7249999,3.47070312,-24.0562496,10.6000004
2021-04-04,0.0,9.78750038,5.015625,-11.9624996,14.4750004
2021-04-05,0.0,10.7875004,4.05078125,-5.4625001,12.5375004
2021-04-06,0.0,10.5375004,2.67578125,-27.1187496,15.1000004
2021-04-07,0.449999988,10.5375004,2.67578125,-27.1187496,15.1000004
2021-04-08,0.0,16.7250004,7.36328125,-1.64999998,19.4125004
2021-04-09,1.28499997,16.7250004,7.36328125,-17.5562496,9.60000038
2021-04-10,0.0,20.8500004,6.72265625,-39.8687515,23.1625004
2021-04-11,7.52000046,20.8500004,6.72265625,-38.7437515,23.1625004
2021-04-12,7.51000023,20.8500004,6.72265625,-15.6499996,23.1625004
2021-04-13,2.65999961,13.7250004,5.75390625,-3.2125001,19.9125004
2021-04-14,0.0,14.1000004,5.2421875,2.0374999,19.0375004
2021-04-15,2.05999994,14.1000004,5.2421875,-28.4624996,19.0375004
2021-04-16,0.0,3.6624999,4.58203125,-22.5562496,-8.33749962
2021-04-17,0.150000006,7.0999999,4.64453125,-6.4625001,11.2250004
2021-04-18,0.0,9.78750038,4.41015625,-4.5875001,15.1625004
2021-04-19,0.0,11.1000004,4.625,-18.5562496,14.5375004
2021-04-20,2.61499977,11.1000004,4.625,-14.5249996,-2.0875001
2021-04-21,0.929999948,11.1000004,4.625,-19.9312496,-2.0875001
2021-04-22,0.0,2.9749999,2.81054688,-17.0874996,8.85000038
2021-04-23,0.0,2.9749999,2.81054688,-17.0874996,8.85000038
2021-04-24,0.0,11.6000004,4.86328125,-11.4624996,16.9750004
2021-04-25,1.56999993,5.7249999,5.140625,-5.7125001,5.5374999
2021-04-26,0.0,5.0374999,2.50585938,-14.3999996,11.6625004
2021-04-27,1.83500004,5.0374999,2.50585938,-33.4000015,22.4750004
2021-04-28,9.53999996,5.0374999,2.50585938,-50.0250015,22.4750004
2021-04-29,41.4449997,5.0374999,2.50585938,-48.6812515,22.4750004
2021-04-30,5.15500021,5.0374999,2.50585938,-19.9624996,22.4750004
2021-05-01,0.125,8.85000038,3.875,-21.0874996,14.2250004
2021-05-02,6.01499939,8.85000038,3.875,-20.5249996,14.2250004
2021-05-03,2.9849999,8.85000038,3.875,-19.5249996,14.2250004
2021-05-04,3.46499991,8.85000038,3.875,-6.1500001,30.7875004
2021-05-05,19.5999985,8.85000038,3.875,-6.1500001,30.7875004
2021-05-06,0.0,11.7875004,3.79492188,-29.3374996,15.4125004
2021-05-07,2.19499993,11.7875004,3.79492188,-29.8062496,15.4125004
2021-05-08,4.67999983,6.9124999,4.62109375,-11.5874996,1.60000002
2021-05-09,5.67500019,6.9124999,4.62109375,-11.5874996,1.60000002
2021-05-10,3.74999952,8.10000038,4.93359375,-14.7124996,14.1000004
2021-05-11,0.0249999985,8.10000038,4.93359375,-17.1499996,16.8500004
2021-05-12,0.0,10.6000004,5.36328125,5.0999999,17.6625004
2021-05-13,0.0,10.6000004,5.36328125,8.47500038,19.6000004
2021-05-14,0.0,10.6000004,5.36328125,4.3499999,17.7875004
2021-05-15,0.0,10.6000004,5.36328125,-8.96249962,24.5375004
2021-05-16,0.0,10.6000004,5.36328125,-19.6187496,29.2875004
2021-05-17,0.0,19.6000004,5.6171875,-4.4625001,21.0375004
2021-05-18,0.0,19.6000004,5.6171875,-2.8375001,17.2875004
2021-05-19,0.0,17.8500004,9.3984375,-36.9937515,26.4750004
2021-05-20,0.0,17.8500004,9.3984375,-19.6187496,31.5375004
2021-05-21,0.0299999993,17.8500004,9.3984375,-24.8062496,25.1625004
2021-05-22,0.359999955,17.8500004,9.3984375,-22.4624996,19.3500004
2021-05-23,0.0,17.8500004,9.3984375,-2.9000001,22.2250004
2021-05-24,0.0,20.8500004,6.8828125,-0.962499976,23.6625004
2021-05-25,0.284999996,20.8500004,6.8828125,-0.962499976,23.6625004
2021-05-26,8.05499935,20.8500004,6.8828125,-7.8375001,17.7875004
2021-05-27,0.0,20.8500004,6.8828125,-6.7125001,21.1625004
2021-05-28,23.6550007,20.8500004,6.8828125,-38.9625015,21.1625004
2021-05-29,2.96000004,20.8500004,6.8828125,-10.0874996,17.5375004
2021-05-30,1.8349998,20.8500004,6.8828125,-16.2749996,12.4750004
2021-05-31,0.0,20.8500004,6.8828125,-6.9625001,26.4750004
2021-06-01,0.780000091,20.8500004,6.8828125,-13.9624996,26.4750004
2021-06-02,0.0599999987,20.8500004,6.8828125,-31.3374996,23.4750004
2021-06-03,9.42999935,20.8500004,6.8828125,-46.2125015,23.4750004
2021-06-04,2.25,17.9750004,10.6640625,-1.83749998,24.9750004
2021-06-05,0.0,17.9750004,10.6640625,-18.6812496,30.2250004
2021-06-06,0.0,28.6000004,12.0625,-25.2437496,26.8500004
2021-06-07,4.99499989,28.6000004,12.0625,-10.5874996,29.2875004
2021-06-08,24.3500004,28.6000004,12.0625,-25.0249996,12.7875004
2021-06-09,2.53499985,22.6000004,14.8984375,10.0375004,26.1625004
2021-06-10,0.0,22.6000004,14.8984375,10.0375004,26.1625004
2021-06-11,0.0,19.4125004,11.6953125,-4.3375001,27.7875004
2021-06-12,0.435000002,19.4125004,11.6953125,-2.2750001,26.6000004
2021-06-13,0.0,24.1000004,9.2421875,-12.0874996,30.1625004
2021-06-14,6.14999962,24.1000004,9.2421875,-34.9625015,21.4750004
2021-06-15,0.0,24.1000004,9.2421875,-3.4625001,8.91250038
2021-06-16,0.0,17.6625004,5.328125,-5.5250001,21.4750004
2021-06-17,0.0,19.3500004,6.59375,-18.7437496,21.5375004
2021-06-18,3.25499964,19.3500004,6.59375,-35.7125015,14.9750004
2021-06-19,2.32999992,19.3500004,6.59375,-7.2125001,20.9125004
2021-06-20,7.13500023,19.4750004,10.8515625,-9.39999962,27.4750004
2021-06-21,11.4300003,19.4750004,10.8515625,-32.9625015,28.2875004
2021-06-22,2.2249999,19.4750004,10.8515625,-38.4000015,28.2875004
2021-06-23,0.0,14.9750004,5.671875,-4.9625001,22.4750004
2021-06-24,0.0,14.9750004,5.671875,4.9749999,28.8500004
2021-06-25,0.0,14.9750004,5.671875,-42.9625015,26.7875004
2021-06-26,1.45499992,14.9750004,5.671875,-42.9625015,26.7875004
2021-06-27,0.24000001,14.9750004,5.671875,-23.8062496,29.9750004
2021-06-28,0.569999993,14.9750004,5.671875,15.7250004,28.7875004
2021-06-29,10.1199999,27.9125004,14.296875,14.0375004,29.2250004
2021-06-30,15.4550018,27.9125004,14.296875,-34.4625015,25.1000004
2021-07-01,1.23000002,27.9125004,14.296875,-46.5875015,23.9750004
2021-07-02,4.78499985,27.9125004,14.296875,-7.6500001,24.7250004
2021-07-03,0.805000067,27.9125004,14.296875,-21.6499996,12.6625004
2021-07-04,0.0,22.0375004,8.703125,2.2874999,25.2875004
2021-07-05,0.0,26.9125004,12.8515625,18.6000004,28.6625004
2021-07-06,16.7849998,23.2250004,15.7890625,-25.8999996,24.6625004
2021-07-07,2.55999994,23.2250004,15.7890625,-15.7124996,22.4750004
2021-07-08,11.6849995,21.6000004,13.734375,-20.7124996,18.5375004
2021-07-09,2.75500011,24.6000004,12.5859375,-4.0250001,26.4750004
2021-07-10,0.0,24.6000004,12.5859375,2.4749999,22.3500004
2021-07-11,18.0249996,24.6000004,12.5859375,-33.6812515,22.3500004
2021-07-12,16.4900017,24.6000004,12.5859375,-33.6812515,22.3500004
2021-07-13,0.974999964,22.7250004,16.40625,-19.6812496,27.0375004
2021-07-14,22.8749981,22.7250004,16.40625,-0.962499976,24.9750004
2021-07-15,0.0,25.5375004,12.609375,6.5374999,26.6625004
2021-07-16,1.53499997,25.5375004,12.609375,-23.8687496,26.6625004
2021-07-17,28.8249969,25.5375004,12.609375,-30.4312496,26.6625004
2021-07-18,8.88500023,22.8500004,12.2578125,-3.5250001,25.2250004
2021-07-19,0.0,23.4750004,12.578125,19.2875004,25.1625004
2021-07-20,3.21499968,22.6625004,11.828125,3.9124999,26.6000004
2021-07-21,1.01999998,19.9750004,10.1953125,7.7874999,22.5375004
2021-07-22,0.0,18.8500004,9.3984375,-19.8062496,22.9125004
2021-07-23,0.0,20.1000004,9.984375,-28.9312496,25.1625004
2021-07-24,0.605000019,20.1000004,9.984375,-36.4312515,20.7875004
2021-07-25,5.36499929,22.6000004,11.84375,12.9750004,26.2875004
2021-07-26,0.0,25.2875004,10.0859375,2.4749999,26.7250004
2021-07-27,21.2249985,25.2875004,10.0859375,-21.2124996,26.7250004
2021-07-28,0.0,25.2875004,10.0859375,-21.2124996,26.7250004
2021-07-29,8.84999847,25.2875004,10.0859375,-13.0249996,26.7250004
2021-07-30,0.0,17.6000004,8.5546875,3.7249999,22.1000004
2021-07-31,0.0,17.3500004,7.98828125,-5.9625001,21.5375004
2021-08-01,20.8400002,17.3500004,7.98828125,-38.4000015,20.7250004
2021-08-02,2.92999983,18.2875004,7.8359375,-40.0250015,23.1625004
2021-08-03,0.0,20.9750004,10.421875,7.4124999,24.6625004
2021-08-04,0.0,23.9125004,9.828125,-24.8687496,24.9125004
2021-08-05,0.0,21.7875004,12.03125,13.2875004,26.7250004
2021-08-06,0.0,23.8500004,11.28125,-39.9312515,28.1625004
2021-08-07,1.15499997,23.9750004,13.9453125,-36.3062515,26.6000004
2021-08-08,0.170000002,26.1625004,14.234375,-43.5562515,27.5375004
2021-08-09,0.410000026,24.6625004,14.4375,-10.8374996,29.4125004
2021-08-10,2.49000001,24.6000004,17.09375,-1.33749998,26.7875004
2021-08-11,0.579999983,27.6625004,16.109375,-48.7125015,29.8500004
2021-08-12,2.29999995,27.6625004,16.109375,-25.7124996,27.7250004
2021-08-13,0.0399999991,27.6625004,16.109375,-25.7124996,27.7250004
2021-08-14,7.82999992,20.0375004,10.25,-4.7125001,25.8500004
2021-08-15,0.379999995,20.7250004,9.234375,-41.9312515,25.2250004
2021-08-16,0.0,21.1625004,11.7265625,-50.1812515,27.3500004
2021-08-17,28.3350029,23.4125004,16.90625,-34.7750015,20.9750004
2021-08-18,36.8049965,23.4125004,16.90625,-39.5562515,20.9750004
2021-08-19,28.0849991,22.9125004,13.75,-16.2124996,16.5375004
2021-08-20,0.0700000003,24.9750004,13.5625,-37.8687515,25.9125004
2021-08-21,10.8749981,23.9125004,16.015625,-23.5874996,27.9750004
2021-08-22,0.0,24.7250004,15.59375,-19.7749996,27.2250004
2021-08-23,0.0,22.3500004,15.453125,9.60000038,24.9750004
2021-08-24,0.0,24.7250004,12.1015625,4.9749999,28.6625004
2021-08-25,0.0,26.3500004,15.90625,-31.8999996,30.2250004
2021-08-26,0.0949999988,26.1625004,16.5625,-0.150000006,29.2875004
2021-08-27,0.855000019,23.6000004,14.578125,20.7875004,25.7250004
2021-08-28,0.0,24.4750004,15.859375,-8.89999962,25.9125004
2021-08-29,3.375,24.4750004,15.859375,-8.89999962,25.9125004
2021-08-30,1.16999996,21.7250004,12.8828125,-25.3374996,27.1000004
2021-08-31,0.0,20.9750004,11.296875,-39.4625015,24.0375004
2021-09-01,10.0750008,20.9750004,11.296875,-37.9625015,24.0375004
2021-09-02,0.0,20.9750004,11.296875,2.6624999,24.0375004
2021-09-03,0.0,17.4750004,9.0234375,3.4124999,20.5375004
2021-09-04,0.0,20.0375004,10.046875,1.16250002,25.4750004
2021-09-05,9.26500034,20.0375004,10.046875,0.0375000015,10.2875004
2021-09-06,0.185000002,17.4750004,9.546875,-1.46249998,20.7250004
2021-09-07,0.0,20.2875004,9.6015625,4.8499999,24.1625004
2021-09-08,3.88499975,19.9750004,10.6171875,-17.0874996,22.4125004
2021-09-09,0.659999967,18.2250004,9.1015625,-27.6812496,21.4750004
2021-09-10,0.0,16.7875004,7.84375,-9.33749962,20.6625004
2021-09-11,0.0749999955,19.2250004,10.015625,-1.33749998,24.3500004
2021-09-12,1.21500003,19.2250004,10.015625,-26.0874996,11.4750004
2021-09-13,23.6599998,19.7875004,10.2265625,-20.0249996,23.4125004
2021-09-14,2.40999985,19.7875004,10.2265625,-20.0249996,23.4125004
2021-09-15,16.4699993,19.7875004,10.2265625,-29.9312496,16.2875004
2021-09-16,5.6449995,19.4125004,8.8828125,13.8500004,24.3500004
2021-09-17,0.0,22.0375004,13.6875,11.7250004,23.7250004
2021-09-18,0.0,19.2250004,10.7578125,0.787500024,23.2250004
2021-09-19,0.0,18.7250004,7.96484375,14.1000004,22.5375004
2021-09-20,0.0,21.2875004,10.859375,-36.5875015,24.6625004
2021-09-21,0.459999979,21.2875004,10.859375,-41.5562515,25.2875004
2021-09-22,9.74499989,21.2875004,10.859375,-25.3687496,25.2875004
2021-09-23,19.4150009,21.2875004,10.859375,-37.4000015,25.2875004
2021-09-24,0.0,14.7250004,8.53125,1.85000002,17.4125004
2021-09-25,0.0,18.6000004,7.625,-29.0874996,23.2875004
2021-09-26,0.539999962,15.6625004,7.28125,-5.9000001,19.7250004
2021-09-27,10.165,18.8500004,10.390625,-12.2124996,21.5375004
2021-09-28,0.430000007,15.7250004,7.28125,-2.5875001,17.6000004
2021-09-29,0.0700000003,15.6625004,8.0546875,-1.52499998,18.4750004
2021-09-30,0.0,15.6625004,8.0546875,-1.52499998,18.4750004
2021-10-01,0.0,15.2250004,7.68359375,4.9749999,18.7875004
2021-10-02,0.159999996,18.5375004,10.625,-6.0875001,20.8500004
2021-10-03,8.05500031,16.1625004,11.5859375,-12.7124996,8.10000038
2021-10-04,27.4649963,15.0375004,9.5546875,-17.3062496,12.7875004
2021-10-05,6.95999908,15.7250004,10.3671875,7.0374999,11.9750004
2021-10-06,0.0,16.3500004,10.0,8.72500038,17.1000004
2021-10-07,0.0,16.3500004,10.0,17.4750004,21.9750004
2021-10-08,0.00999999978,19.5375004,10.234375,-33.9000015,22.0375004
2021-10-09,0.0,19.5375004,10.234375,-33.8375015,8.47500038
2021-10-10,1.44499981,19.2250004,11.203125,1.66250002,19.6000004
2021-10-11,0.049999997,21.0375004,11.390625,-37.3375015,24.1625004
2021-10-12,0.0,21.1000004,11.9921875,5.7874999,22.3500004
2021-10-13,0.0,20.7250004,10.6328125,7.1624999,17.6000004
2021-10-14,0.0,19.3500004,11.828125,-27.6187496,21.1625004
2021-10-15,1.505,17.0375004,10.265625,-15.8374996,15.4750004
2021-10-16,36.1000023,17.0375004,10.265625,-15.8374996,15.4750004
2021-10-17,1.71499991,10.7875004,5.76953125,-18.6499996,10.7250004
2021-10-18,2.68000007,10.7875004,5.76953125,-8.14999962,4.3499999
2021-10-19,0.0,14.6625004,7.3828125,4.3499999,17.1625004
2021-10-20,1.52499986,16.9750004,8.203125,-18.8999996,20.4125004
2021-10-21,7.40999985,16.2250004,7.83203125,-37.4625015,14.9125004
2021-10-22,13.6149998,16.2250004,7.83203125,-15.8999996,5.1624999
2021-10-23,0.099999994,16.2250004,7.83203125,-15.1499996,8.60000038
2021-10-24,0.114999995,11.5375004,6.44921875,-17.1499996,14.6625004
2021-10-25,9.05000114,13.8500004,8.9453125,-21.6499996,8.97500038
2021-10-26,67.8649979,13.8500004,8.9453125,-41.5875015,8.97500038
2021-10-27,3.43499994,12.8500004,7.09765625,-16.0249996,13.9750004
2021-10-28,0.0,12.7875004,7.6796875,-30.1187496,14.4750004
2021-10-29,0.704999983,11.2875004,7.59765625,-8.77499962,14.4750004
2021-10-30,10.8399992,11.2875004,7.59765625,-13.4624996,14.4750004
2021-10-31,0.0599999987,11.2875004,7.59765625,-11.8374996,5.9749999
2021-11-01,0.0,11.2875004,7.59765625,-11.8374996,5.9749999
2021-11-02,0.0549999997,6.8499999,4.31640625,-13.0249996,10.2250004
2021-11-03,0.0,5.1624999,3.9921875,-18.4624996,6.8499999
2021-11-04,0.0,6.0999999,4.1171875,-19.0249996,10.9125004
2021-11-05,0.0,6.0999999,4.1171875,-12.2124996,10.8500004
2021-11-06,0.0,8.16250038,5.203125,1.72500002,10.9750004
2021-11-07,0.0,12.7250004,5.95703125,-4.4625001,13.6000004
2021-11-08,0.0,12.9125004,7.26171875,10.1000004,14.1625004
2021-11-09,0.234999999,11.7875004,6.68359375,-9.39999962,13.3500004
2021-11-10,4.9550004,11.7875004,6.68359375,-63.3062515,11.6625004
2021-11-11,0.185000002,9.85000038,6.71484375,-43.1812515,12.9750004
2021-11-12,54.8150024,8.10000038,5.12890625,-10.5874996,12.2875004
2021-11-13,4.1050005,3.6624999,3.34570312,-33.8062515,0.224999994
2021-11-14,3.73999977,6.3499999,4.34375,-15.8999996,-1.71249998
2021-11-15,0.879999995,4.5999999,3.2890625,-17.7437496,3.7874999
2021-11-16,0.0,1.78750002,3.36914062,-13.2124996,7.5374999
2021-11-17,0.334999979,1.78750002,3.36914062,-13.2124996,7.5374999
2021-11-18,7.625,1.78750002,3.36914062,-30.1499996,-5.5250001
2021-11-19,0.215000004,1.78750002,3.36914062,-17.2749996,6.6624999
2021-11-20,0.0,5.5374999,4.94140625,-34.3062515,-0.712499976
2021-11-21,3.92999983,6.4124999,5.09765625,-38.2125015,3.9749999
2021-11-22,0.534999967,6.4124999,5.09765625,-17.1812496,5.5999999
2021-11-23,0.0,0.100000001,2.53125,-15.5874996,4.2874999
2021-11-24,0.0,7.1624999,5.890625,-10.7124996,5.4749999
2021-11-25,3.11499977,8.53750038,6.8671875,-22.7437496,-0.524999976
2021-11-26,5.71500015,8.53750038,6.8671875,-23.8374996,-0.524999976
2021-11-27,0.0,1.16250002,2.95898438,-10.9624996,5.5374999
2021-11-28,0.0,1.16250002,2.95898438,-20.5562496,5.5374999
2021-11-29,0.0,1.53750002,2.60742188,-10.9624996,4.4749999
2021-11-30,0.0899999961,1.53750002,2.60742188,-29.3062496,-9.83749962
2021-12-01,0.0549999997,6.0374999,4.41796875,-14.5874996,5.4749999
2021-12-02,3.67500019,4.2874999,4.41796875,-9.96249962,-1.52499998
2021-12-03,0.0,4.2874999,4.41796875,-9.96249962,-1.52499998
2021-12-04,0.0,0.224999994,3.56640625,-16.5249996,4.3499999
2021-12-05,0.584999979,1.72500002,4.04296875,-32.4937515,-4.7125001
2021-12-06,18.5749989,1.72500002,4.04296875,-43.2125015,-4.7125001
2021-12-07,0.0,1.72500002,4.04296875,-33.8062515,-14.8999996
2021-12-08,0.399999976,-1.64999998,2.87304688,-34.9000015,-14.8999996
2021-12-09,0.0,2.7874999,3.5703125,-36.4625015,-4.8375001
2021-12-10,0.24000001,2.7874999,3.5703125,-27.9937496,-4.8375001
2021-12-11,33.4149971,2.7874999,3.5703125,-54.1500015,10.6625004
2021-12-12,0.0,4.3499999,3.28710938,-12.9624996,6.7874999
2021-12-13,0.0,5.9124999,3.80859375,-10.0874996,8.22500038
2021-12-14,0.0,5.9124999,3.80859375,-39.9312515,7.1624999
2021-12-15,5.67500067,5.9124999,3.80859375,-37.2437515,7.1624999
2021-12-16,6.59499979,5.9124999,3.80859375,-42.8375015,12.4750004
2021-12-17,0.0,5.9124999,3.80859375,-5.9000001,12.4750004
2021-12-18,4.16499996,5.9124999,3.80859375,-29.5249996,12.4750004
2021-12-19,0.805000067,5.9124999,3.80859375,-29.5249996,12.4750004
2021-12-20,0.465000004,2.1624999,4.07421875,-22.5249996,0.975000024
2021-12-21,0.0,6.0999999,3.53710938,-7.1500001,4.1624999
2021-12-22,0.0,-0.587499976,2.11914062,-17.4312496,2.3499999
2021-12-23,0.0,-2.6500001,1.83203125,-17.3687496,-1.71249998
2021-12-24,0.435000002,2.2249999,4.23046875,-23.5874996,-1.27499998
2021-12-25,11.0400009,4.5999999,5.0625,-10.6499996,-2.9000001
2021-12-26,0.61500001,4.5999999,5.0625,-10.1499996,-2.9000001
2021-12-27,0.474999964,-1.52499998,5.0625,-14.7749996,-2.9000001
2021-12-28,3.13999939,-1.52499998,5.0625,-33.9937515,-3.7125001
2021-12-29,1.42499995,1.85000002,5.0625,-14.7124996,-4.3375001
2021-12-30,0.49999997,4.4124999,5.0625,-11.0874996,0.349999994
2021-12-31,0.0,2.4749999,5.0625,-6.5250001,2.0999999
2022-01-01,4.60500002,2.4749999,5.0625,-45.3687515,2.0999999
2022-01-02,7.17000008,2.4749999,5.0625,-15.8999996,-6.0875001
2022-01-03,0.0,-1.27499998,2.68554688,-14.2124996,-0.899999976
2022-01-04,0.0,-1.27499998,2.68554688,-14.2124996,-0.899999976
2022-01-05,0.949999988,1.53750002,4.30859375,-40.4312515,-9.39999962
2022-01-06,0.0,1.53750002,4.30859375,-18.4937496,-9.39999962
2022-01-07,0.0,-4.5875001,1.79492188,-17.8687496,-4.9625001
2022-01-08,0.0,-1.71249998,2.61914062,-14.6499996,-3.3375001
2022-01-09,10.3149996,5.4124999,2.61914062,-17.1499996,-9.96249962
2022-01-10,0.0,-5.8375001,1.59765625,-24.6812496,-4.4000001
2022-01-11,0.0,-10.3999996,0.81640625,-17.8999996,-10.8374996
2022-01-12,0.0,-0.649999976,3.69921875,-27.7437496,-7.6500001
2022-01-13,0.0,-0.649999976,3.69921875,-21.5874996,-7.6500001
2022-01-14,0.0,-2.0250001,1.65429688,-11.2749996,-1.02499998
2022-01-15,0.0,-10.2124996,1.72558594,-18.3999996,-10.5874996
2022-01-16,0.174999997,-3.6500001,2.51757812,-9.21249962,-1.52499998
2022-01-17,18.2849979,-4.5250001,2.51757812,-24.9937496,-9.52499962
