time, mean_GPM_3IMERGDF_07_precipitation
2020-08-15,0.0899999961
2020-08-16,0.0699999928
2020-08-17,0.0749999955
2020-08-18,1.81499982
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,26.4849987
2020-08-26,0.0
2020-08-27,22.8099995
2020-08-28,0.170000002
2020-08-29,8.81499958
2020-08-30,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,4.63499928
2020-09-03,0.359999985
2020-09-04,0.0
2020-09-05,0.534999967
2020-09-06,0.0
2020-09-07,0.579999983
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,1.42999995
2020-09-12,0.0
2020-09-13,9.91499996
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.855000019
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.00999999978
2020-09-29,13.915
2020-09-30,21.289999
2020-10-01,0.179999992
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.779999971
2020-10-05,0.314999998
2020-10-06,0.0
2020-10-07,13.6300011
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.00999999978
2020-10-11,0.654999971
2020-10-12,0.310000002
2020-10-13,1.27499998
2020-10-14,0.0
2020-10-15,1.49000001
2020-10-16,13.1500015
2020-10-17,0.0
2020-10-18,0.344999969
2020-10-19,21.9449997
2020-10-20,8.63500023
2020-10-21,1.9000001
2020-10-22,2.13999987
2020-10-23,0.0
2020-10-24,0.210000008
2020-10-25,0.0
2020-10-26,0.49999997
2020-10-27,3.07000017
2020-10-28,0.0449999981
2020-10-29,18.8650017
2020-10-30,2.42000008
2020-10-31,0.0
2020-11-01,2.29999995
2020-11-02,0.0149999997
2020-11-03,2.03999996
2020-11-04,0.0850000009
2020-11-05,0.0
2020-11-06,0.0299999993
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,12.4049988
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,8.21500015
2020-11-16,0.0
2020-11-17,0.0850000009
2020-11-18,0.0
2020-11-19,1.36499989
2020-11-20,2.83999991
2020-11-21,0.0
2020-11-22,3.13499975
2020-11-23,16.5
2020-11-24,0.0
2020-11-25,11.3249998
2020-11-26,18.4399986
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0700000003
2020-11-30,13.0400009
2020-12-01,0.0
