time, OMAERUVd_003_FinalAerosolSingleScattAlb500
2022-06-23,0.961600006
2022-06-24,0.958700001
2022-06-25,0.942900002
2022-06-26,-1.267651e+30
2022-06-27,0.946799994
2022-06-28,-1.267651e+30
2022-06-29,-1.267651e+30
2022-06-30,0.935299993
2022-07-01,-1.267651e+30
2022-07-02,0.929499984
2022-07-03,-1.267651e+30
2022-07-04,0.915600002
2022-07-05,-1.267651e+30
2022-07-06,0.976599991
2022-07-07,-1.267651e+30
2022-07-08,-1.267651e+30
2022-07-09,0.930000007
2022-07-10,0.916499972
2022-07-11,0.925899982
2022-07-12,-1.267651e+30
2022-07-13,-1.267651e+30
2022-07-14,-1.267651e+30
2022-07-15,0.961600006
2022-07-16,0.913800001
2022-07-17,0.925999999
2022-07-18,-1.267651e+30
2022-07-19,0.905700028
2022-07-20,0.953499973
2022-07-21,-1.267651e+30
2022-07-22,0.948400021
2022-07-23,-1.267651e+30
2022-07-24,-1.267651e+30
2022-07-25,0.930400014
2022-07-26,0.944999993
2022-07-27,-1.267651e+30
2022-07-28,-1.267651e+30
2022-07-29,0.929899991
2022-07-30,-1.267651e+30
2022-07-31,-1.267651e+30
2022-08-01,0.939199984
2022-08-02,0.999100029
2022-08-03,0.957599998
2022-08-04,-1.267651e+30
2022-08-05,-1.267651e+30
2022-08-06,-1.267651e+30
2022-08-07,-1.267651e+30
2022-08-08,-1.267651e+30
2022-08-09,-1.267651e+30
2022-08-10,0.926800013
2022-08-11,0.950100005
2022-08-12,0.933799982
2022-08-13,-1.267651e+30
2022-08-14,0.948499978
2022-08-15,-1.267651e+30
2022-08-16,-1.267651e+30
2022-08-17,-1.267651e+30
2022-08-18,-1.267651e+30
2022-08-19,0.931699991
2022-08-20,-1.267651e+30
2022-08-21,-1.267651e+30
2022-08-22,-1.267651e+30
2022-08-23,-1.267651e+30
2022-08-24,-1.267651e+30
2022-08-25,-1.267651e+30
2022-08-26,-1.267651e+30
2022-08-27,0.91900003
2022-08-28,0.938600004
2022-08-29,-1.267651e+30
2022-08-30,-1.267651e+30
2022-08-31,-1.267651e+30
2022-09-01,0.917800009
2022-09-02,-1.267651e+30
2022-09-03,-1.267651e+30
2022-09-04,-1.267651e+30
2022-09-05,-1.267651e+30
2022-09-06,-1.267651e+30
2022-09-07,-1.267651e+30
2022-09-08,0.926500022
2022-09-09,-1.267651e+30
2022-09-10,0.983200014
2022-09-11,-1.267651e+30
2022-09-12,-1.267651e+30
2022-09-13,-1.267651e+30
2022-09-14,-1.267651e+30
2022-09-15,0.924600005
2022-09-16,-1.267651e+30
2022-09-17,-1.267651e+30
2022-09-18,-1.267651e+30
2022-09-19,-1.267651e+30
2022-09-20,-1.267651e+30
2022-09-21,0.938199997
2022-09-22,-1.267651e+30
2022-09-23,-1.267651e+30
2022-09-24,0.914799988
2022-09-25,-1.267651e+30
2022-09-26,-1.267651e+30
2022-09-27,-1.267651e+30
2022-09-28,-1.267651e+30
2022-09-29,0.929700017
2022-09-30,-1.267651e+30
2022-10-01,-1.267651e+30
2022-10-02,-1.267651e+30
2022-10-03,0.897599995
2022-10-04,0.984799981
2022-10-05,0.8671
2022-10-06,-1.267651e+30
2022-10-07,-1.267651e+30
2022-10-08,-1.267651e+30
2022-10-09,-1.267651e+30
2022-10-10,0.898199975
2022-10-11,-1.267651e+30
2022-10-12,-1.267651e+30
2022-10-13,-1.267651e+30
2022-10-14,-1.267651e+30
2022-10-15,-1.267651e+30
2022-10-16,-1.267651e+30
2022-10-17,-1.267651e+30
2022-10-18,-1.267651e+30
2022-10-19,-1.267651e+30
2022-10-20,-1.267651e+30
2022-10-21,0.913399994
2022-10-22,0.880900025
2022-10-23,-1.267651e+30
2022-10-24,0.922100008
2022-10-25,-1.267651e+30
2022-10-26,-1.267651e+30
2022-10-27,-1.267651e+30
2022-10-28,0.906199992
2022-10-29,0.926400006
2022-10-30,-1.267651e+30
2022-10-31,-1.267651e+30
2022-11-01,-1.267651e+30
2022-11-02,0.955799997
2022-11-03,-1.267651e+30
2022-11-04,0.872600019
2022-11-05,-1.267651e+30
2022-11-06,-1.267651e+30
2022-11-07,0.900300026
2022-11-08,-1.267651e+30
2022-11-09,0.932099998
2022-11-10,-1.267651e+30
2022-11-11,-1.267651e+30
2022-11-12,-1.267651e+30
2022-11-13,-1.267651e+30
2022-11-14,0.902800024
2022-11-15,-1.267651e+30
2022-11-16,-1.267651e+30
2022-11-17,-1.267651e+30
2022-11-18,-1.267651e+30
2022-11-19,-1.267651e+30
2022-11-20,-1.267651e+30
2022-11-21,0.926400006
2022-11-22,-1.267651e+30
2022-11-23,-1.267651e+30
2022-11-24,-1.267651e+30
2022-11-25,-1.267651e+30
2022-11-26,-1.267651e+30
2022-11-27,-1.267651e+30
2022-11-28,-1.267651e+30
2022-11-29,-1.267651e+30
2022-11-30,-1.267651e+30
2022-12-01,-1.267651e+30
2022-12-02,-1.267651e+30
2022-12-03,-1.267651e+30
2022-12-04,-1.267651e+30
2022-12-05,-1.267651e+30
2022-12-06,-1.267651e+30
2022-12-07,-1.267651e+30
2022-12-08,-1.267651e+30
2022-12-09,-1.267651e+30
2022-12-10,-1.267651e+30
2022-12-11,-1.267651e+30
2022-12-12,-1.267651e+30
2022-12-13,0.91869998
2022-12-14,-1.267651e+30
2022-12-15,-1.267651e+30
2022-12-16,-1.267651e+30
2022-12-17,-1.267651e+30
2022-12-18,-1.267651e+30
2022-12-19,-1.267651e+30
2022-12-20,-1.267651e+30
2022-12-21,-1.267651e+30
2022-12-22,-1.267651e+30
2022-12-23,-1.267651e+30
2022-12-24,-1.267651e+30
2022-12-25,-1.267651e+30
2022-12-26,-1.267651e+30
2022-12-27,-1.267651e+30
2022-12-28,-1.267651e+30
2022-12-29,-1.267651e+30
2022-12-30,-1.267651e+30
2022-12-31,-1.267651e+30
2023-01-01,-1.267651e+30
2023-01-02,-1.267651e+30
2023-01-03,-1.267651e+30
2023-01-04,-1.267651e+30
2023-01-05,-1.267651e+30
2023-01-06,-1.267651e+30
2023-01-07,-1.267651e+30
2023-01-08,-1.267651e+30
2023-01-09,-1.267651e+30
2023-01-10,0.958800018
2023-01-11,-1.267651e+30
2023-01-12,-1.267651e+30
2023-01-13,-1.267651e+30
2023-01-14,-1.267651e+30
2023-01-15,-1.267651e+30
2023-01-16,0.923600018
2023-01-17,-1.267651e+30
2023-01-18,-1.267651e+30
2023-01-19,-1.267651e+30
2023-01-20,-1.267651e+30
2023-01-21,-1.267651e+30
2023-01-22,-1.267651e+30
2023-01-23,-1.267651e+30
2023-01-24,-1.267651e+30
2023-01-25,-1.267651e+30
2023-01-26,-1.267651e+30
2023-01-27,-1.267651e+30
2023-01-28,-1.267651e+30
2023-01-29,-1.267651e+30
2023-01-30,-1.267651e+30
2023-01-31,-1.267651e+30
2023-02-01,-1.267651e+30
2023-02-02,-1.267651e+30
2023-02-03,-1.267651e+30
2023-02-04,-1.267651e+30
2023-02-05,-1.267651e+30
2023-02-06,-1.267651e+30
2023-02-07,-1.267651e+30
2023-02-08,0.889800012
2023-02-09,-1.267651e+30
2023-02-10,-1.267651e+30
2023-02-11,0.953800023
2023-02-12,-1.267651e+30
2023-02-13,0.926900029
2023-02-14,-1.267651e+30
2023-02-15,-1.267651e+30
2023-02-16,-1.267651e+30
2023-02-17,-1.267651e+30
2023-02-18,0.918500006
2023-02-19,-1.267651e+30
2023-02-20,0.928200006
2023-02-21,-1.267651e+30
2023-02-22,-1.267651e+30
2023-02-23,-1.267651e+30
2023-02-24,-1.267651e+30
2023-02-25,-1.267651e+30
2023-02-26,-1.267651e+30
2023-02-27,-1.267651e+30
2023-02-28,-1.267651e+30
2023-03-01,-1.267651e+30
2023-03-02,-1.267651e+30
2023-03-03,-1.267651e+30
2023-03-04,-1.267651e+30
2023-03-05,-1.267651e+30
2023-03-06,-1.267651e+30
2023-03-07,-1.267651e+30
2023-03-08,-1.267651e+30
2023-03-09,-1.267651e+30
2023-03-10,-1.267651e+30
2023-03-11,-1.267651e+30
2023-03-12,-1.267651e+30
2023-03-13,-1.267651e+30
2023-03-14,-1.267651e+30
2023-03-15,-1.267651e+30
2023-03-16,-1.267651e+30
2023-03-17,-1.267651e+30
2023-03-18,-1.267651e+30
2023-03-19,-1.267651e+30
2023-03-20,-1.267651e+30
2023-03-21,-1.267651e+30
2023-03-22,-1.267651e+30
2023-03-23,-1.267651e+30
2023-03-24,0.945299983
2023-03-25,-1.267651e+30
2023-03-26,0.945200026
2023-03-27,-1.267651e+30
2023-03-28,0.950500011
2023-03-29,-1.267651e+30
2023-03-30,-1.267651e+30
2023-03-31,-1.267651e+30
2023-04-01,-1.267651e+30
2023-04-02,0.925300002
2023-04-03,-1.267651e+30
2023-04-04,-1.267651e+30
2023-04-05,-1.267651e+30
2023-04-06,-1.267651e+30
2023-04-07,0.913100004
2023-04-08,0.925700009
2023-04-09,0.912199974
2023-04-10,-1.267651e+30
2023-04-11,-1.267651e+30
2023-04-12,-1.267651e+30
2023-04-13,0.904500008
2023-04-14,0.887600005
2023-04-15,0.922699988
2023-04-16,0.941500008
2023-04-17,-1.267651e+30
2023-04-18,-1.267651e+30
2023-04-19,-1.267651e+30
2023-04-20,0.964999974
2023-04-21,0.929099977
2023-04-22,-1.267651e+30
2023-04-23,-1.267651e+30
2023-04-24,-1.267651e+30
2023-04-25,-1.267651e+30
2023-04-26,-1.267651e+30
2023-04-27,0.918900013
2023-04-28,-1.267651e+30
2023-04-29,-1.267651e+30
2023-04-30,-1.267651e+30
2023-05-01,-1.267651e+30
2023-05-02,-1.267651e+30
2023-05-03,-1.267651e+30
2023-05-04,-1.267651e+30
2023-05-05,-1.267651e+30
2023-05-06,0.907599986
2023-05-07,-1.267651e+30
2023-05-08,-1.267651e+30
2023-05-09,0.885299981
2023-05-10,-1.267651e+30
2023-05-11,0.914799988
2023-05-12,-1.267651e+30
2023-05-13,0.943599999
2023-05-14,0.923699975
2023-05-15,0.903400004
2023-05-16,0.930499971
2023-05-17,-1.267651e+30
2023-05-18,0.890900016
2023-05-19,-1.267651e+30
2023-05-20,-1.267651e+30
2023-05-21,0.895200014
2023-05-22,0.936200023
2023-05-23,0.922399998
2023-05-24,-1.267651e+30
2023-05-25,0.924000025
2023-05-26,-1.267651e+30
2023-05-27,0.911800027
2023-05-28,-1.267651e+30
2023-05-29,0.922100008
2023-05-30,0.912899971
2023-05-31,0.902899981
2023-06-01,0.906599998
2023-06-02,-1.267651e+30
2023-06-03,0.944299996
2023-06-04,-1.267651e+30
2023-06-05,0.965399981
2023-06-06,0.95539999
2023-06-07,0.974799991
2023-06-08,-1.267651e+30
2023-06-09,-1.267651e+30
2023-06-10,-1.267651e+30
2023-06-11,-1.267651e+30
2023-06-12,-1.267651e+30
2023-06-13,0.957400024
2023-06-14,-1.267651e+30
2023-06-15,0.950299978
2023-06-16,-1.267651e+30
2023-06-17,-1.267651e+30
2023-06-18,-1.267651e+30
2023-06-19,0.951900005
2023-06-20,-1.267651e+30
2023-06-21,-1.267651e+30
2023-06-22,0.939400017
2023-06-23,-1.267651e+30
2023-06-24,-1.267651e+30
2023-06-25,-1.267651e+30
2023-06-26,-1.267651e+30
2023-06-27,-1.267651e+30
2023-06-28,-1.267651e+30
2023-06-29,-1.267651e+30
2023-06-30,-1.267651e+30
2023-07-01,-1.267651e+30
2023-07-02,-1.267651e+30
2023-07-03,-1.267651e+30
2023-07-04,-1.267651e+30
2023-07-05,-1.267651e+30
2023-07-06,0.935199976
2023-07-07,-1.267651e+30
2023-07-08,0.92750001
2023-07-09,-1.267651e+30
2023-07-10,-1.267651e+30
2023-07-11,-1.267651e+30
2023-07-12,-1.267651e+30
2023-07-13,0.941999972
2023-07-14,0.940900028
2023-07-15,-1.267651e+30
2023-07-16,-1.267651e+30
2023-07-17,0.953000009
2023-07-18,-1.267651e+30
2023-07-19,0.936399996
2023-07-20,-1.267651e+30
2023-07-21,-1.267651e+30
2023-07-22,0.951600015
2023-07-23,-1.267651e+30
2023-07-24,0.952700019
2023-07-25,-1.267651e+30
2023-07-26,-1.267651e+30
2023-07-27,-1.267651e+30
2023-07-28,-1.267651e+30
2023-07-29,-1.267651e+30
2023-07-30,-1.267651e+30
2023-07-31,-1.267651e+30
2023-08-01,-1.267651e+30
2023-08-02,-1.267651e+30
2023-08-03,-1.267651e+30
2023-08-04,-1.267651e+30
2023-08-05,0.941399992
2023-08-06,-1.267651e+30
2023-08-07,-1.267651e+30
2023-08-08,-1.267651e+30
2023-08-09,0.973200023
2023-08-10,-1.267651e+30
2023-08-11,0.952799976
2023-08-12,-1.267651e+30
2023-08-13,-1.267651e+30
2023-08-14,-1.267651e+30
2023-08-15,-1.267651e+30
2023-08-16,0.951600015
2023-08-17,-1.267651e+30
2023-08-18,-1.267651e+30
2023-08-19,0.9199
2023-08-20,-1.267651e+30
2023-08-21,-1.267651e+30
2023-08-22,-1.267651e+30
2023-08-23,-1.267651e+30
2023-08-24,-1.267651e+30
2023-08-25,-1.267651e+30
2023-08-26,0.963
2023-08-27,0.923300028
2023-08-28,0.942900002
2023-08-30,-1.267651e+30
2023-08-31,-1.267651e+30
2023-09-01,0.897099972
2023-09-02,-1.267651e+30
2023-09-03,-1.267651e+30
2023-09-04,0.940500021
2023-09-05,-1.267651e+30
2023-09-06,0.923799992
2023-09-07,-1.267651e+30
2023-09-08,0.997099996
2023-09-09,-1.267651e+30
2023-09-10,-1.267651e+30
2023-09-11,0.984899998
2023-09-12,-1.267651e+30
2023-09-13,-1.267651e+30
2023-09-14,-1.267651e+30
2023-09-15,0.942700028
2023-09-16,-1.267651e+30
2023-09-17,-1.267651e+30
2023-09-18,-1.267651e+30
2023-09-19,-1.267651e+30
2023-09-20,0.899999976
2023-09-21,-1.267651e+30
2023-09-22,-1.267651e+30
2023-09-23,-1.267651e+30
2023-09-24,-1.267651e+30
2023-09-25,0.942700028
2023-09-26,-1.267651e+30
2023-09-27,0.890900016
2023-09-28,-1.267651e+30
2023-09-29,-1.267651e+30
2023-09-30,-1.267651e+30
2023-10-01,0.961499989
2023-10-02,0.928300023
2023-10-03,-1.267651e+30
2023-10-04,0.877799988
2023-10-05,-1.267651e+30
2023-10-06,-1.267651e+30
2023-10-07,-1.267651e+30
2023-10-08,-1.267651e+30
2023-10-09,-1.267651e+30
2023-10-10,-1.267651e+30
2023-10-11,-1.267651e+30
2023-10-12,-1.267651e+30
2023-10-13,0.977199972
2023-10-14,-1.267651e+30
2023-10-15,-1.267651e+30
2023-10-16,-1.267651e+30
2023-10-17,-1.267651e+30
2023-10-18,-1.267651e+30
2023-10-19,-1.267651e+30
2023-10-20,-1.267651e+30
2023-10-21,-1.267651e+30
2023-10-22,-1.267651e+30
2023-10-23,0.905300021
2023-10-24,-1.267651e+30
2023-10-25,-1.267651e+30
2023-10-26,-1.267651e+30
2023-10-27,-1.267651e+30
2023-10-28,-1.267651e+30
2023-10-29,-1.267651e+30
2023-10-30,-1.267651e+30
2023-10-31,-1.267651e+30
2023-11-01,-1.267651e+30
2023-11-02,-1.267651e+30
2023-11-03,0.898599982
2023-11-04,-1.267651e+30
2023-11-05,0.884000003
2023-11-06,-1.267651e+30
2023-11-07,-1.267651e+30
2023-11-08,-1.267651e+30
2023-11-09,-1.267651e+30
2023-11-10,-1.267651e+30
2023-11-11,-1.267651e+30
2023-11-12,0.882000029
2023-11-13,-1.267651e+30
2023-11-14,-1.267651e+30
2023-11-15,-1.267651e+30
2023-11-16,-1.267651e+30
2023-11-17,-1.267651e+30
2023-11-18,-1.267651e+30
2023-11-19,-1.267651e+30
2023-11-20,0.917900026
2023-11-21,-1.267651e+30
2023-11-22,-1.267651e+30
2023-11-23,-1.267651e+30
2023-11-24,0.902899981
2023-11-25,-1.267651e+30
2023-11-26,-1.267651e+30
2023-11-27,-1.267651e+30
2023-11-28,-1.267651e+30
2023-11-29,-1.267651e+30
2023-11-30,-1.267651e+30
2023-12-01,-1.267651e+30
2023-12-02,-1.267651e+30
2023-12-03,-1.267651e+30
2023-12-04,-1.267651e+30
2023-12-05,-1.267651e+30
2023-12-06,-1.267651e+30
2023-12-07,-1.267651e+30
2023-12-08,-1.267651e+30
2023-12-09,-1.267651e+30
2023-12-10,-1.267651e+30
2023-12-11,-1.267651e+30
2023-12-12,-1.267651e+30
2023-12-13,-1.267651e+30
2023-12-14,-1.267651e+30
2023-12-15,0.958899975
2023-12-16,-1.267651e+30
2023-12-17,-1.267651e+30
2023-12-18,-1.267651e+30
2023-12-19,-1.267651e+30
2023-12-20,-1.267651e+30
2023-12-21,-1.267651e+30
2023-12-22,-1.267651e+30
2023-12-23,-1.267651e+30
2023-12-24,-1.267651e+30
2023-12-25,0.894800007
2023-12-26,-1.267651e+30
2023-12-27,-1.267651e+30
2023-12-28,-1.267651e+30
2023-12-29,-1.267651e+30
2023-12-30,-1.267651e+30
2023-12-31,-1.267651e+30
2024-01-01,-1.267651e+30
2024-01-02,-1.267651e+30
2024-01-03,-1.267651e+30
2024-01-04,-1.267651e+30
2024-01-05,-1.267651e+30
2024-01-06,-1.267651e+30
2024-01-07,-1.267651e+30
2024-01-08,-1.267651e+30
2024-01-09,-1.267651e+30
2024-01-10,-1.267651e+30
2024-01-11,-1.267651e+30
2024-01-12,-1.267651e+30
2024-01-13,-1.267651e+30
2024-01-14,-1.267651e+30
2024-01-15,-1.267651e+30
2024-01-16,-1.267651e+30
2024-01-17,-1.267651e+30
2024-01-18,-1.267651e+30
2024-01-19,-1.267651e+30
2024-01-20,-1.267651e+30
2024-01-21,-1.267651e+30
2024-01-22,-1.267651e+30
2024-01-23,-1.267651e+30
2024-01-24,-1.267651e+30
2024-01-25,-1.267651e+30
2024-01-26,-1.267651e+30
2024-01-27,-1.267651e+30
2024-01-28,-1.267651e+30
2024-01-29,-1.267651e+30
2024-01-30,-1.267651e+30
2024-01-31,-1.267651e+30
2024-02-01,-1.267651e+30
2024-02-02,-1.267651e+30
2024-02-03,-1.267651e+30
2024-02-04,0.985099971
2024-02-05,0.929899991
2024-02-06,0.911300004
2024-02-07,-1.267651e+30
2024-02-08,-1.267651e+30
2024-02-09,-1.267651e+30
2024-02-10,-1.267651e+30
2024-02-12,-1.267651e+30
2024-02-13,-1.267651e+30
2024-02-14,0.905499995
2024-02-15,-1.267651e+30
2024-02-16,-1.267651e+30
2024-02-17,-1.267651e+30
2024-02-18,-1.267651e+30
2024-02-19,0.940900028
2024-02-20,-1.267651e+30
2024-02-21,0.943099976
2024-02-22,-1.267651e+30
2024-02-23,0.932099998
2024-02-24,-1.267651e+30
2024-02-25,0.902400017
2024-02-26,0.905700028
2024-02-27,-1.267651e+30
2024-02-28,-1.267651e+30
2024-02-29,-1.267651e+30
2024-03-01,0.948800027
2024-03-02,-1.267651e+30
2024-03-03,-1.267651e+30
2024-03-04,0.942499995
2024-03-05,-1.267651e+30
2024-03-06,-1.267651e+30
2024-03-07,-1.267651e+30
2024-03-08,0.910600007
2024-03-09,-1.267651e+30
2024-03-10,-1.267651e+30
2024-03-11,0.909200013
2024-03-12,0.909200013
2024-03-13,0.904900014
2024-03-14,-1.267651e+30
2024-03-15,-1.267651e+30
2024-03-16,-1.267651e+30
2024-03-17,-1.267651e+30
2024-03-18,-1.267651e+30
2024-03-19,-1.267651e+30
2024-03-20,-1.267651e+30
2024-03-21,-1.267651e+30
2024-03-22,-1.267651e+30
2024-03-23,-1.267651e+30
2024-03-24,-1.267651e+30
2024-03-25,-1.267651e+30
2024-03-26,-1.267651e+30
2024-03-27,-1.267651e+30
2024-03-28,-1.267651e+30
2024-03-29,-1.267651e+30
2024-03-30,0.971099973
2024-03-31,-1.267651e+30
2024-04-01,0.920899987
2024-04-02,-1.267651e+30
2024-04-03,-1.267651e+30
2024-04-04,-1.267651e+30
2024-04-05,-1.267651e+30
2024-04-06,0.9472
2024-04-07,-1.267651e+30
2024-04-08,-1.267651e+30
2024-04-09,-1.267651e+30
2024-04-10,-1.267651e+30
2024-04-11,-1.267651e+30
2024-04-12,-1.267651e+30
2024-04-13,-1.267651e+30
2024-04-14,-1.267651e+30
2024-04-15,0.92019999
2024-04-16,-1.267651e+30
2024-04-17,-1.267651e+30
2024-04-18,-1.267651e+30
2024-04-19,-1.267651e+30
2024-04-20,-1.267651e+30
2024-04-21,-1.267651e+30
2024-04-22,-1.267651e+30
2024-04-23,-1.267651e+30
2024-04-24,-1.267651e+30
2024-04-25,-1.267651e+30
2024-04-26,-1.267651e+30
2024-04-27,-1.267651e+30
2024-04-28,-1.267651e+30
2024-04-29,-1.267651e+30
2024-04-30,-1.267651e+30
2024-05-01,-1.267651e+30
2024-05-02,0.907199979
2024-05-03,-1.267651e+30
2024-05-04,-1.267651e+30
2024-05-05,-1.267651e+30
2024-05-06,0.941999972
2024-05-07,-1.267651e+30
2024-05-08,0.977199972
2024-05-09,0.942399979
2024-05-10,-1.267651e+30
2024-05-11,-1.267651e+30
2024-05-12,-1.267651e+30
2024-05-13,-1.267651e+30
2024-05-14,-1.267651e+30
2024-05-15,-1.267651e+30
2024-05-16,0.926599979
2024-05-17,-1.267651e+30
2024-05-18,-1.267651e+30
2024-05-19,-1.267651e+30
2024-05-20,0.930899978
2024-05-21,0.937900007
2024-05-22,-1.267651e+30
2024-05-23,0.904500008
2024-05-24,-1.267651e+30
2024-05-25,-1.267651e+30
2024-05-26,-1.267651e+30
2024-05-27,-1.267651e+30
2024-05-28,-1.267651e+30
2024-05-29,0.92750001
2024-05-30,0.884000003
2024-05-31,-1.267651e+30
2024-06-01,0.897499979
2024-06-02,-1.267651e+30
2024-06-03,0.903599977
2024-06-04,-1.267651e+30
2024-06-05,-1.267651e+30
2024-06-06,-1.267651e+30
2024-06-07,-1.267651e+30
2024-06-08,-1.267651e+30
2024-06-09,-1.267651e+30
2024-06-10,-1.267651e+30
2024-06-11,-1.267651e+30
2024-06-12,-1.267651e+30
2024-06-13,0.970700026
2024-06-14,-1.267651e+30
2024-06-15,0.943799973
2024-06-16,0.93809998
2024-06-17,-1.267651e+30
2024-06-18,-1.267651e+30
2024-06-19,-1.267651e+30
2024-06-20,-1.267651e+30
2024-06-21,-1.267651e+30
2024-06-22,-1.267651e+30
2024-06-23,-1.267651e+30
2024-06-24,-1.267651e+30
2024-06-25,-1.267651e+30
2024-06-26,-1.267651e+30
2024-06-27,0.976700008
2024-06-28,-1.267651e+30
2024-06-29,-1.267651e+30
2024-06-30,0.927600026
2024-07-01,-1.267651e+30
2024-07-02,-1.267651e+30
2024-07-03,-1.267651e+30
2024-07-04,-1.267651e+30
2024-07-05,0.95660001
2024-07-06,0.950699985
2024-07-07,0.943700016
2024-07-08,-1.267651e+30
2024-07-09,-1.267651e+30
2024-07-10,-1.267651e+30
2024-07-11,-1.267651e+30
2024-07-12,0.931599975
2024-07-13,0.923500001
2024-07-14,0.934700012
2024-07-15,-1.267651e+30
2024-07-16,-1.267651e+30
2024-07-17,-1.267651e+30
2024-07-18,0.943000019
2024-07-19,0.924399972
2024-07-20,0.931400001
2024-07-21,-1.267651e+30
2024-07-22,-1.267651e+30
2024-07-23,-1.267651e+30
2024-07-24,-1.267651e+30
2024-07-25,-1.267651e+30
2024-07-26,0.917999983
2024-07-27,-1.267651e+30
2024-07-28,0.939599991
2024-07-29,-1.267651e+30
2024-07-30,-1.267651e+30
2024-07-31,0.92930001
2024-08-01,-1.267651e+30
2024-08-02,-1.267651e+30
2024-08-03,-1.267651e+30
2024-08-04,-1.267651e+30
2024-08-05,-1.267651e+30
2024-08-06,-1.267651e+30
2024-08-07,0.907599986
2024-08-08,-1.267651e+30
2024-08-09,-1.267651e+30
2024-08-10,-1.267651e+30
2024-08-11,-1.267651e+30
2024-08-12,0.941299975
2024-08-13,0.943300009
2024-08-14,0.926299989
2024-08-15,-1.267651e+30
2024-08-16,-1.267651e+30
2024-08-17,-1.267651e+30
2024-08-18,-1.267651e+30
2024-08-19,-1.267651e+30
2024-08-20,-1.267651e+30
2024-08-21,-1.267651e+30
2024-08-22,-1.267651e+30
2024-08-23,-1.267651e+30
2024-08-24,-1.267651e+30
2024-08-25,-1.267651e+30
2024-08-26,0.965799987
2024-08-27,-1.267651e+30
2024-08-28,-1.267651e+30
2024-08-29,-1.267651e+30
2024-08-30,-1.267651e+30
2024-08-31,-1.267651e+30
2024-09-01,-1.267651e+30
2024-09-02,0.933499992
2024-09-03,-1.267651e+30
2024-09-04,0.943700016
2024-09-05,-1.267651e+30
2024-09-06,-1.267651e+30
2024-09-07,-1.267651e+30
2024-09-08,-1.267651e+30
2024-09-09,-1.267651e+30
2024-09-10,-1.267651e+30
2024-09-11,0.924700022
2024-09-12,0.926999986
2024-09-13,-1.267651e+30
2024-09-14,-1.267651e+30
2024-09-15,-1.267651e+30
2024-09-16,0.944100022
2024-09-17,-1.267651e+30
2024-09-18,-1.267651e+30
2024-09-19,0.935500026
2024-09-20,-1.267651e+30
2024-09-21,-1.267651e+30
2024-09-22,-1.267651e+30
2024-09-23,-1.267651e+30
2024-09-24,-1.267651e+30
2024-09-25,-1.267651e+30
2024-09-26,0.958999991
2024-09-27,-1.267651e+30
2024-09-28,0.942399979
2024-09-29,-1.267651e+30
2024-09-30,0.917299986
2024-10-01,0.945800006
2024-10-02,-1.267651e+30
2024-10-03,-1.267651e+30
2024-10-04,-1.267651e+30
2024-10-05,0.924199998
2024-10-06,-1.267651e+30
2024-10-07,-1.267651e+30
2024-10-08,-1.267651e+30
2024-10-09,-1.267651e+30
2024-10-10,-1.267651e+30
2024-10-11,-1.267651e+30
2024-10-12,0.888499975
2024-10-13,-1.267651e+30
2024-10-14,-1.267651e+30
2024-10-15,-1.267651e+30
2024-10-16,-1.267651e+30
2024-10-17,0.867900014
2024-10-18,0.922399998
2024-10-19,-1.267651e+30
2024-10-20,0.891600013
2024-10-21,-1.267651e+30
2024-10-22,0.916499972
2024-10-23,-1.267651e+30
2024-10-24,-1.267651e+30
2024-10-25,-1.267651e+30
2024-10-26,-1.267651e+30
2024-10-27,-1.267651e+30
2024-10-28,-1.267651e+30
2024-10-29,-1.267651e+30
2024-10-30,0.939899981
2024-10-31,-1.267651e+30
2024-11-01,-1.267651e+30
2024-11-02,-1.267651e+30
2024-11-03,0.948099971
2024-11-04,-1.267651e+30
2024-11-05,-1.267651e+30
2024-11-06,-1.267651e+30
2024-11-07,-1.267651e+30
2024-11-08,-1.267651e+30
2024-11-09,-1.267651e+30
2024-11-10,-1.267651e+30
2024-11-11,-1.267651e+30
2024-11-12,-1.267651e+30
2024-11-13,0.900300026
2024-11-14,-1.267651e+30
2024-11-15,-1.267651e+30
2024-11-16,0.878199995
2024-11-17,-1.267651e+30
2024-11-18,0.911199987
2024-11-19,-1.267651e+30
2024-11-20,-1.267651e+30
2024-11-21,-1.267651e+30
2024-11-22,-1.267651e+30
2024-11-23,-1.267651e+30
2024-11-24,-1.267651e+30
2024-11-25,0.894800007
2024-11-26,-1.267651e+30
2024-11-27,-1.267651e+30
2024-11-28,-1.267651e+30
2024-11-29,-1.267651e+30
2024-11-30,-1.267651e+30
2024-12-01,-1.267651e+30
2024-12-02,-1.267651e+30
2024-12-03,-1.267651e+30
2024-12-04,-1.267651e+30
2024-12-05,-1.267651e+30
2024-12-06,-1.267651e+30
2024-12-07,-1.267651e+30
2024-12-08,-1.267651e+30
2024-12-09,-1.267651e+30
2024-12-10,-1.267651e+30
2024-12-11,-1.267651e+30
2024-12-12,-1.267651e+30
2024-12-13,-1.267651e+30
2024-12-14,-1.267651e+30
2024-12-15,-1.267651e+30
2024-12-16,-1.267651e+30
2024-12-17,-1.267651e+30
2024-12-18,-1.267651e+30
2024-12-19,-1.267651e+30
2024-12-20,-1.267651e+30
2024-12-21,-1.267651e+30
2024-12-22,-1.267651e+30
2024-12-23,-1.267651e+30
