time,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_air_temp,relative_humidity,cloud_temp,H2O_vapor_mass_ratio,surf_temp,albedo_500
2020-09-09,14.8828125,0.0,26.2250004,68.5,21.3500004,14.5703125,27.4125004,-1.267651e+30
2020-09-10,11.4921875,0.0,17.7250004,91.5,-1.46249998,11.15625,18.5375004,-1.267651e+30
2020-09-11,-9999.0,2.86999989,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.969500005
2020-09-12,10.828125,0.0,21.0375004,68.0,-25.2124996,10.53125,23.3500004,-1.267651e+30
2020-09-13,13.1484375,8.17000008,22.0375004,76.0,-35.9937515,13.0703125,19.8500004,-1.267651e+30
2020-09-14,6.2109375,0.0,15.0375004,60.25,-15.9624996,6.18359375,18.9125004,0.866400003
2020-09-15,7.37890625,0.0,16.6000004,66.5,-33.7750015,7.5234375,19.8500004,-1.267651e+30
2020-09-16,8.921875,0.0,20.9750004,63.25,5.0999999,9.671875,22.2250004,0.901000023
2020-09-17,8.625,0.0,17.1000004,70.0,5.2874999,8.5703125,20.6625004,-1.267651e+30
2020-09-18,-9999.0,0.0,-9999.0,-9999.0,-55.7437515,-9999.0,17.6000004,0.929799974
2020-09-19,5.19921875,0.0,12.6625004,58.5,-22.4624996,4.95703125,17.7250004,-1.267651e+30
2020-09-20,5.25390625,0.0,13.7875004,55.75,-54.9625015,5.078125,19.3500004,0.958599985
2020-09-21,5.78125,0.0,16.3500004,49.0,9.53750038,5.328125,20.7875004,0.871399999
2020-09-22,8.1796875,0.0,18.1000004,68.0,15.5375004,8.734375,20.2250004,-1.267651e+30
2020-09-23,9.484375,0.0,17.9125004,79.0,-8.02499962,10.3984375,21.9750004,0.927900016
2020-09-24,9.4765625,0.724999964,19.2875004,80.0,-32.4625015,10.6796875,23.7875004,-1.267651e+30
2020-09-25,10.8359375,0.0,22.6000004,73.0,17.9125004,11.53125,23.2875004,-1.267651e+30
2020-09-26,12.0390625,0.0,20.7875004,83.0,-23.7124996,12.828125,26.1000004,-1.267651e+30
2020-09-27,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.917999983
2020-09-28,12.6796875,0.284999996,21.6625004,-9999.0,2.7249999,-9999.0,25.3500004,0.937300026
2020-09-29,-9999.0,11.9750004,-9999.0,-9999.0,-31.4937496,-9999.0,-9999.0,-1.267651e+30
2020-09-30,-9999.0,22.4049988,-9999.0,-9999.0,-15.9624996,-9999.0,14.9750004,-1.267651e+30
2020-10-01,6.9296875,1.13499999,12.2250004,83.5,-12.5249996,7.6484375,17.7250004,-1.267651e+30
2020-10-02,6.9609375,0.0,11.6000004,84.0,-6.9625001,7.0703125,14.0375004,-1.267651e+30
2020-10-03,5.328125,0.0,10.2875004,69.5,-12.3374996,5.20703125,16.7875004,-1.267651e+30
2020-10-04,-9999.0,0.360000014,-9999.0,-9999.0,-15.5874996,-9999.0,23.9125004,-1.267651e+30
2020-10-05,7.24609375,0.0,12.2875004,82.0,-3.6500001,7.06640625,15.1625004,-1.267651e+30
2020-10-06,7.76953125,0.0,14.9125004,-9999.0,-2.5875001,-9999.0,19.1000004,-1.267651e+30
2020-10-07,7.3828125,13.8999977,15.1000004,-9999.0,-20.1812496,-9999.0,16.6625004,0.93720001
2020-10-08,4.96484375,0.0,12.2875004,56.5,-5.9000001,4.8984375,16.2875004,-1.267651e+30
2020-10-09,7.44140625,0.170000002,15.2875004,67.0,4.5374999,7.48046875,17.9125004,-1.267651e+30
2020-10-10,10.28125,0.560000002,20.6625004,-9999.0,-5.9000001,-9999.0,21.2250004,-1.267651e+30
2020-10-11,6.703125,0.0350000001,14.1000004,65.0,-44.0562515,6.359375,15.9125004,0.95389998
2020-10-12,10.0234375,0.0899999961,15.5375004,91.0,7.3499999,10.6015625,16.4125004,-1.267651e+30
2020-10-13,-9999.0,2.56999969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.875699997
2020-10-14,6.06640625,0.0749999955,13.2875004,67.5,-23.2749996,6.5859375,17.2875004,0.883400023
2020-10-15,8.328125,1.80999994,17.2250004,-9999.0,-7.0250001,-9999.0,22.8500004,-1.267651e+30
2020-10-16,-9999.0,12.9249992,-9999.0,-9999.0,-39.2125015,-9999.0,-9999.0,-1.267651e+30
2020-10-17,4.171875,0.0,10.2875004,55.75,-17.7749996,4.1796875,15.9125004,-1.267651e+30
2020-10-18,-9999.0,0.339999974,-9999.0,-9999.0,-43.8062515,-9999.0,15.1000004,-1.267651e+30
2020-10-19,-9999.0,21.375,-9999.0,-9999.0,-52.1187515,-9999.0,-9999.0,-1.267651e+30
2020-10-20,-9999.0,9.51499939,-9999.0,-9999.0,-26.6499996,-9999.0,9.03750038,-1.267651e+30
2020-10-21,-9999.0,7.50499916,14.9750004,-9999.0,-40.9625015,-9999.0,7.9124999,-1.267651e+30
2020-10-22,-9999.0,3.26499987,-9999.0,-9999.0,-4.2125001,-9999.0,8.91250038,-1.267651e+30
2020-10-23,11.6953125,0.0,19.9750004,83.0,6.2249999,12.484375,22.4125004,0.931800008
2020-10-24,-9999.0,0.0249999985,-9999.0,-9999.0,-1.46249998,-9999.0,12.4125004,-1.267651e+30
2020-10-25,5.16796875,0.0,9.72500038,68.0,-24.5249996,5.02734375,11.9125004,-1.267651e+30
2020-10-26,-9999.0,0.639999986,-9999.0,-9999.0,-6.4000001,-9999.0,-9999.0,-1.267651e+30
2020-10-27,-9999.0,2.28499985,-9999.0,-9999.0,-19.3687496,-9999.0,-9999.0,-1.267651e+30
2020-10-28,6.078125,0.0,8.97500038,75.0,-1.52499998,6.015625,8.60000038,-1.267651e+30
2020-10-29,-9999.0,15.7749996,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2020-10-30,3.50390625,0.860000014,4.9124999,68.0,-7.9625001,3.72265625,9.22500038,0.939400017
2020-10-31,4.01953125,0.0,8.16250038,60.0,-2.7125001,3.921875,11.8500004,0.929099977
2020-11-01,-9999.0,0.939999998,-9999.0,-9999.0,-20.3999996,-9999.0,-9999.0,-1.267651e+30
2020-11-02,3.046875,0.0149999997,0.474999994,63.0,-24.8999996,2.8828125,0.224999994,-1.267651e+30
2020-11-03,-9999.0,2.75500011,4.5374999,-9999.0,-30.8062496,-9999.0,-5.5250001,-1.267651e+30
2020-11-04,7.19140625,0.644999981,15.9125004,61.5,-3.9625001,6.97265625,16.1000004,-1.267651e+30
2020-11-05,-9999.0,0.0,-9999.0,-9999.0,-33.7125015,-9999.0,18.2250004,-1.267651e+30
2020-11-06,-9999.0,0.610000014,-9999.0,-9999.0,-13.2749996,-9999.0,19.1625004,-1.267651e+30
2020-11-07,-9999.0,0.0,-9999.0,-9999.0,-36.8687515,-9999.0,19.9750004,0.888599992
2020-11-08,6.49609375,0.0,17.2875004,-9999.0,12.5375004,-9999.0,16.7875004,0.919799984
2020-11-09,-9999.0,0.0,-9999.0,-9999.0,-21.3374996,-9999.0,21.9125004,-1.267651e+30
2020-11-10,7.97265625,0.0,17.1000004,-9999.0,-23.3999996,-9999.0,18.3500004,0.943199992
2020-11-11,-9999.0,11.9499989,-9999.0,-9999.0,-23.2749996,-9999.0,6.9749999,-1.267651e+30
2020-11-12,-9999.0,0.0,-9999.0,-9999.0,-32.0875015,-9999.0,10.6625004,-1.267651e+30
2020-11-13,5.3203125,0.0,9.85000038,70.0,-14.0874996,5.2890625,11.2875004,-1.267651e+30
2020-11-14,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.911499977
2020-11-15,-9999.0,7.84000015,-9999.0,-9999.0,-27.2749996,-9999.0,-9999.0,-1.267651e+30
2020-11-16,-9999.0,0.0,-9999.0,-9999.0,-11.7749996,-9999.0,-9999.0,-1.267651e+30
2020-11-17,2.20507812,0.00499999989,-0.712499976,51.5,-26.0874996,1.95507812,-4.2750001,-1.267651e+30
2020-11-18,2.19335938,0.0,0.349999994,62.5,-12.5874996,2.08007812,6.8499999,-1.267651e+30
2020-11-19,6.890625,1.68499994,11.9750004,74.0,-43.6812515,7.1640625,9.66250038,-1.267651e+30
2020-11-20,-9999.0,4.37499952,-9999.0,-9999.0,-21.7437496,-9999.0,12.5375004,-1.267651e+30
2020-11-21,-9999.0,0.0,-9999.0,-9999.0,-15.8999996,-9999.0,-9999.0,-1.267651e+30
2020-11-22,-9999.0,3.36000013,2.3499999,-9999.0,-28.3999996,-9999.0,-10.3374996,-1.267651e+30
2020-11-23,-9999.0,17.1599998,-9999.0,-9999.0,-17.9937496,-9999.0,-9999.0,-1.267651e+30
2020-11-24,2.99609375,0.0799999982,3.5374999,61.0,-9.14999962,2.75390625,5.4749999,0.983500004
2020-11-25,5.7421875,9.99999905,6.3499999,95.0,-42.6500015,5.72265625,1.72500002,-1.267651e+30
2020-11-26,-9999.0,17.9699974,5.7249999,-9999.0,-5.9000001,-9999.0,3.2249999,-1.267651e+30
2020-11-27,-9999.0,0.0,-9999.0,-9999.0,-24.1812496,-9999.0,-9999.0,-1.267651e+30
2020-11-28,-9999.0,0.0,-9999.0,-9999.0,-8.02499962,-9999.0,7.8499999,-1.267651e+30
2020-11-29,4.5234375,0.0,6.8499999,83.5,-16.9624996,4.7734375,9.91250038,-1.267651e+30
2020-11-30,-9999.0,14.6149979,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2020-12-01,-9999.0,0.0,-9999.0,-9999.0,-19.1187496,-9999.0,-9999.0,-1.267651e+30
2020-12-02,-9999.0,0.0599999949,-9999.0,-9999.0,-20.9937496,-9999.0,-10.2124996,-1.267651e+30
2020-12-03,3.76953125,0.0,3.5374999,70.5,-16.6499996,3.7265625,4.4124999,0.9551
2020-12-04,-9999.0,4.44999981,-9999.0,-9999.0,-32.0250015,-9999.0,-9999.0,-1.267651e+30
2020-12-05,-9999.0,0.205000013,-9999.0,-9999.0,-9.89999962,-9999.0,-9999.0,-1.267651e+30
2020-12-06,-9999.0,0.689999998,-9999.0,-9999.0,-10.2124996,-9999.0,-7.2125001,-1.267651e+30
2020-12-07,-9999.0,0.0,-9999.0,-9999.0,-8.21249962,-9999.0,-9999.0,-1.267651e+30
2020-12-08,-9999.0,0.0249999985,-9999.0,-9999.0,-8.21249962,-9999.0,0.537500024,-1.267651e+30
2020-12-09,3.8125,0.729999959,0.224999994,-9999.0,-16.3374996,-9999.0,-7.6500001,-1.267651e+30
2020-12-10,-9999.0,0.0,0.662500024,-9999.0,-5.0250001,-9999.0,0.349999994,-1.267651e+30
2020-12-11,5.80859375,0.0,9.41250038,-9999.0,-39.1187515,-9999.0,9.03750038,-1.267651e+30
2020-12-12,-9999.0,2.40999985,-9999.0,-9999.0,-23.8374996,-9999.0,-9999.0,-1.267651e+30
2020-12-13,-9999.0,0.0,-9999.0,-9999.0,-9.71249962,-9999.0,-9999.0,-1.267651e+30
2020-12-14,-9999.0,0.0,-9999.0,-9999.0,-23.3062496,-9999.0,-9999.0,-1.267651e+30
2020-12-15,2.51757812,0.0,-1.27499998,74.5,-23.8999996,2.54882812,1.60000002,-1.267651e+30
2020-12-16,-9999.0,0.0350000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2020-12-17,2.24414062,0.949999988,-3.6500001,79.5,-15.3374996,2.37109375,-0.275000006,-1.267651e+30
2020-12-18,2.22070312,0.0,0.537500024,58.25,-2.2750001,2.140625,-1.33749998,-1.267651e+30
2020-12-19,-9999.0,0.289999962,-9999.0,-9999.0,-32.4000015,-9999.0,-5.7750001,-1.267651e+30
2020-12-20,3.65820312,2.81500006,-1.52499998,-9999.0,-23.8062496,-9999.0,-10.5249996,-1.267651e+30
2020-12-21,2.95898438,0.00999999978,1.47500002,-9999.0,-11.7749996,-9999.0,4.3499999,-1.267651e+30
2020-12-22,3.12109375,0.0,3.2874999,61.75,-13.2749996,3.09375,2.5374999,-1.267651e+30
2020-12-23,4.10546875,0.319999993,5.9749999,70.5,-39.4000015,4.06640625,-9999.0,-1.267651e+30
2020-12-24,-9999.0,30.9399986,-9999.0,-9999.0,-48.0875015,-9999.0,-9999.0,-1.267651e+30
2020-12-25,-9999.0,62.5750008,-9999.0,-9999.0,-39.0875015,-9999.0,-9999.0,-1.267651e+30
2020-12-26,-9999.0,0.0,-9999.0,-9999.0,-25.5874996,-9999.0,-9999.0,-1.267651e+30
2020-12-27,3.4609375,0.0,1.16250002,71.0,-28.7437496,3.42382812,-6.1500001,-1.267651e+30
2020-12-28,-9999.0,4.07499981,-9999.0,-9999.0,-9.64999962,-9999.0,-9999.0,-1.267651e+30
2020-12-29,1.86328125,0.0,-3.5875001,71.5,-14.0874996,1.8125,-0.400000006,-1.267651e+30
2020-12-30,5.30859375,11.1850004,8.28750038,77.5,-42.9625015,5.2578125,3.1624999,-1.267651e+30
2020-12-31,3.5703125,3.05999947,4.0374999,71.5,-33.4312515,3.40429688,8.78750038,-1.267651e+30
2021-01-01,-9999.0,7.19999981,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-01-02,3.95898438,14.0799999,2.9749999,81.5,-4.5250001,3.90429688,1.91250002,-1.267651e+30
2021-01-03,4.1875,1.625,1.22500002,-9999.0,-30.2437496,-9999.0,-12.5874996,-1.267651e+30
2021-01-04,-9999.0,0.0,-0.462500006,-9999.0,-9999.0,-9999.0,-5.9000001,-1.267651e+30
2021-01-05,4.09765625,0.0,-1.46249998,92.0,-14.9624996,4.02734375,-10.6499996,-1.267651e+30
2021-01-06,4.34765625,0.109999999,1.85000002,89.0,-13.5249996,4.2890625,-3.9000001,-1.267651e+30
2021-01-07,-9999.0,0.689999998,-9999.0,-9999.0,-9999.0,-9999.0,-10.9624996,-1.267651e+30
2021-01-08,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-4.7125001,-1.267651e+30
2021-01-09,2.74804688,0.0599999987,-0.462500006,77.0,-29.3687496,2.86328125,2.0374999,-1.267651e+30
2021-01-10,2.54492188,0.0,-0.712499976,73.5,-12.2124996,2.4375,-6.2750001,-1.267651e+30
2021-01-11,2.95117188,0.164999992,-3.2750001,92.5,-17.3374996,2.93359375,-5.3375001,-1.267651e+30
2021-01-12,-9999.0,0.00499999989,-2.9000001,-9999.0,-17.3999996,-9999.0,-14.5249996,-1.267651e+30
2021-01-13,-9999.0,0.0,-1.71249998,-9999.0,-17.9624996,-9999.0,-10.7124996,-1.267651e+30
2021-01-14,-9999.0,0.920000017,-9999.0,-9999.0,-9.33749962,-9999.0,-9999.0,-1.267651e+30
2021-01-15,2.89257812,0.0749999955,11.7250004,-9999.0,-50.1812515,-9999.0,9.41250038,-1.267651e+30
2021-01-16,3.1875,7.95500088,-0.649999976,-9999.0,-26.4624996,-9999.0,-4.2750001,-1.267651e+30
2021-01-17,-9999.0,0.469999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-01-18,2.359375,0.415000021,-5.0875001,-9999.0,-16.8999996,-9999.0,-4.5250001,-1.267651e+30
2021-01-19,2.81054688,0.0,-0.212500006,69.0,-26.3062496,3.00585938,-4.4625001,-1.267651e+30
2021-01-20,1.41796875,0.0,-4.2125001,54.75,-16.7124996,1.57226562,-0.275000006,-1.267651e+30
2021-01-21,-9999.0,0.0,-6.4625001,-9999.0,-15.8374996,-9999.0,-9999.0,-1.267651e+30
2021-01-22,-9999.0,0.0,-9999.0,-9999.0,-31.3687496,-9999.0,-9999.0,-1.267651e+30
2021-01-23,1.53027344,0.0,-3.2125001,55.0,-16.7124996,1.48632812,1.72500002,-1.267651e+30
2021-01-24,1.62988281,0.0,-4.0875001,62.5,-24.5249996,1.6015625,-6.0875001,-1.267651e+30
2021-01-25,2.08984375,0.0749999955,-1.96249998,64.5,-16.8999996,2.09570312,0.912500024,-1.267651e+30
2021-01-26,-9999.0,1.36499989,-9999.0,-9999.0,-19.1187496,-9999.0,-9999.0,-1.267651e+30
2021-01-27,2.65039062,0.229999989,0.412499994,66.0,-12.7124996,2.5234375,2.5374999,-1.267651e+30
2021-01-28,1.41015625,0.0449999981,-5.5250001,63.25,-18.4937496,1.33007812,0.600000024,-1.267651e+30
2021-01-29,1.85644531,0.284999996,-3.3375001,68.0,-20.8062496,1.80761719,-3.9625001,-1.267651e+30
2021-01-30,1.80078125,0.0,-4.4625001,72.0,-12.0249996,1.71679688,-2.9000001,-1.267651e+30
2021-01-31,1.92480469,0.0149999997,-3.7750001,73.5,-42.2750015,1.86816406,-7.9625001,-1.267651e+30
2021-02-01,2.85351562,1.64499986,-1.21249998,81.0,-16.0249996,2.53710938,-1.21249998,-1.267651e+30
2021-02-02,-9999.0,2.91499972,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-02-03,2.35351562,2.98999977,-4.5250001,-9999.0,-31.2749996,-9999.0,-5.2750001,-1.267651e+30
2021-02-04,3.50585938,0.0,2.4749999,78.0,-9999.0,3.87695312,1.53750002,-1.267651e+30
2021-02-05,2.91992188,4.11999989,1.78750002,-9999.0,-11.5874996,-9999.0,3.0999999,-1.267651e+30
2021-02-06,1.41796875,0.0,-7.0250001,-9999.0,-20.1187496,-9999.0,-3.2750001,-1.267651e+30
2021-02-07,-9999.0,0.269999981,-9999.0,-9999.0,-23.7749996,-9999.0,-9999.0,-1.267651e+30
2021-02-08,1.84863281,0.0,-6.7750001,88.0,-17.8999996,1.73632812,-4.6500001,-1.267651e+30
2021-02-09,2.50390625,0.474999994,-0.649999976,74.5,-21.8062496,2.42382812,-2.0875001,-1.267651e+30
2021-02-10,1.60839844,0.0,-5.2125001,71.0,-20.3687496,1.50585938,-2.3375001,-1.267651e+30
2021-02-11,1.46875,0.0449999981,-6.0875001,67.5,-16.9624996,1.43847656,-1.27499998,-1.267651e+30
2021-02-12,1.1015625,0.0,-8.39999962,67.0,-19.7749996,1.0859375,-11.2124996,-1.267651e+30
2021-02-13,3.84960938,0.0599999987,-1.52499998,-9999.0,-34.5250015,-9999.0,-9999.0,-1.267651e+30
2021-02-14,2.54101562,0.319999993,-3.1500001,94.5,-14.4624996,2.50585938,-5.6500001,-1.267651e+30
2021-02-15,-9999.0,0.555000007,-2.7750001,-9999.0,-8.89999962,-9999.0,-0.400000006,-1.267651e+30
2021-02-16,-9999.0,9.54000092,-0.524999976,-9999.0,-12.6499996,-9999.0,-3.4625001,-1.267651e+30
2021-02-17,1.51855469,0.0,-5.2125001,66.5,-14.7124996,1.46972656,-3.4000001,-1.267651e+30
2021-02-18,-9999.0,0.474999994,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-02-19,2.73632812,0.0,-2.7750001,85.5,-13.2124996,2.671875,-9.58749962,-1.267651e+30
2021-02-20,1.85351562,0.375,-4.5250001,74.0,-19.2749996,1.72070312,0.662500024,-1.267651e+30
2021-02-21,1.82324219,0.105000004,-3.1500001,69.5,-12.3999996,1.81542969,-0.0874999985,-1.267651e+30
2021-02-22,-9999.0,6.51499987,-9999.0,-9999.0,-25.9312496,-9999.0,-9999.0,-1.267651e+30
2021-02-23,3.48242188,0.269999981,0.474999994,-9999.0,-30.2124996,-9999.0,-13.0874996,-1.267651e+30
2021-02-24,5.25390625,0.319999993,9.28750038,-9999.0,-34.7750015,-9999.0,3.4749999,-1.267651e+30
2021-02-25,2.50585938,0.0449999981,-0.275000006,69.5,-17.7749996,2.46289062,3.0999999,-1.267651e+30
2021-02-26,2.7578125,0.0,1.22500002,70.0,-18.9937496,2.63867188,1.97500002,-1.267651e+30
2021-02-27,-9999.0,0.610000014,-9999.0,-9999.0,-7.0250001,-9999.0,-9999.0,-1.267651e+30
2021-02-28,-9999.0,0.370000005,-9999.0,-9999.0,-49.9937515,-9999.0,-9999.0,-1.267651e+30
2021-03-01,1.75976562,3.4000001,-1.83749998,-9999.0,-24.8687496,-9999.0,0.349999994,-1.267651e+30
2021-03-02,1.85449219,0.0249999985,-4.5875001,73.5,-16.3374996,1.88378906,-3.2125001,0.971899986
2021-03-03,2.828125,0.0399999991,2.8499999,-9999.0,-10.6499996,-9999.0,3.2874999,-1.267651e+30
2021-03-04,1.71191406,0.0,-3.0875001,59.75,-24.9624996,1.65917969,0.787500024,0.93599999
2021-03-05,1.54101562,0.0,-3.5250001,55.0,-11.4624996,1.66894531,1.03750002,-1.267651e+30
2021-03-06,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-03-07,1.69921875,0.109999999,-2.8375001,60.75,-23.5562496,1.62304688,-0.0250000004,0.964999974
2021-03-08,3.97460938,0.0299999993,5.5374999,-9999.0,-18.4312496,-9999.0,5.0999999,-1.267651e+30
2021-03-09,3.72265625,0.264999986,6.1624999,62.5,-6.8375001,3.7265625,4.6624999,0.97329998
2021-03-10,5.23828125,0.0,10.4125004,67.0,-21.8374996,5.10546875,10.7250004,-1.267651e+30
2021-03-11,6.76171875,0.954999924,13.2250004,59.75,-38.1500015,7.484375,13.1625004,-1.267651e+30
2021-03-12,4.5546875,0.0399999991,6.7874999,77.5,-7.2750001,4.5546875,7.9749999,-1.267651e+30
2021-03-13,2.85351562,0.0,1.22500002,70.0,-9999.0,2.75976562,1.85000002,0.914399981
2021-03-14,2.01953125,0.0,-1.71249998,-9999.0,-19.8062496,-9999.0,2.0999999,-1.267651e+30
2021-03-15,2.0703125,0.0,-0.899999976,62.25,-9.83749962,1.98535156,0.349999994,0.945900023
2021-03-16,3.57617188,0.204999983,1.78750002,84.5,-21.8062496,3.265625,-4.2125001,-1.267651e+30
2021-03-17,4.609375,0.13499999,7.8499999,-9999.0,-6.0875001,-9999.0,10.9125004,-1.267651e+30
2021-03-18,-9999.0,5.29500055,-9999.0,-9999.0,-40.6500015,-9999.0,-9999.0,-1.267651e+30
2021-03-19,2.49609375,0.310000002,1.72500002,57.75,-14.4624996,2.59179688,4.4749999,-1.267651e+30
2021-03-20,-9999.0,0.0,-9999.0,-9999.0,-24.8687496,-9999.0,10.1625004,0.904699981
2021-03-21,4.765625,0.0,8.28750038,70.5,5.2249999,4.4375,12.6000004,-1.267651e+30
2021-03-22,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.913800001
2021-03-23,5.71484375,0.0,7.0374999,88.0,-48.5250015,5.58203125,4.2874999,-1.267651e+30
2021-03-24,7.359375,10.46,12.5375004,79.0,-26.5874996,7.359375,6.6624999,-1.267651e+30
2021-03-25,6.11328125,0.0,13.3500004,73.5,-22.4624996,5.63671875,17.4125004,0.960900009
2021-03-26,-9999.0,8.71000004,-9999.0,-9999.0,-15.0249996,-9999.0,1.72500002,-1.267651e+30
2021-03-27,-9999.0,0.0,-9999.0,-9999.0,-1.64999998,-9999.0,7.4124999,0.917500019
2021-03-28,-9999.0,13.4249992,-9999.0,-9999.0,-14.7124996,-9999.0,3.9749999,-1.267651e+30
2021-03-29,2.96875,0.0,2.6624999,65.0,-15.3999996,2.97070312,6.2249999,0.941600025
2021-03-30,5.6171875,0.524999976,11.4750004,72.0,-24.1187496,5.75,12.9750004,-1.267651e+30
2021-03-31,-9999.0,12.5849991,-9999.0,-9999.0,-52.3687515,-9999.0,-9999.0,-1.267651e+30
2021-04-01,3.24414062,2.91999984,-0.649999976,-9999.0,-18.7124996,-9999.0,-9999.0,-1.267651e+30
2021-04-02,-9999.0,0.0,-9999.0,-9999.0,-19.0249996,-9999.0,2.4749999,0.901899993
2021-04-03,3.47070312,0.0,6.7249999,60.0,-24.0562496,3.66210938,10.6000004,0.957599998
2021-04-04,5.015625,0.0,9.78750038,69.5,-11.9624996,5.23046875,14.4750004,-1.267651e+30
2021-04-05,4.05078125,0.0,10.7875004,49.5,-5.4625001,4.0234375,12.5375004,0.945100009
2021-04-06,2.67578125,0.0,10.5375004,-9999.0,-27.1187496,-9999.0,15.1000004,-1.267651e+30
2021-04-07,-9999.0,0.174999997,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.910099983
2021-04-08,7.36328125,0.0,16.7250004,67.5,-1.64999998,7.6875,19.4125004,0.877600014
2021-04-09,-9999.0,1.02499998,-9999.0,-9999.0,-17.5562496,-9999.0,9.60000038,-1.267651e+30
2021-04-10,6.72265625,0.0,20.8500004,-9999.0,-39.8687515,-9999.0,23.1625004,0.956200004
2021-04-11,-9999.0,9.60000038,-9999.0,-9999.0,-38.7437515,-9999.0,-9999.0,-1.267651e+30
2021-04-12,-9999.0,1.86499977,-9999.0,-9999.0,-15.6499996,-9999.0,-9999.0,-1.267651e+30
2021-04-13,5.75390625,2.69999981,13.7250004,62.75,-3.2125001,6.08203125,19.9125004,-1.267651e+30
2021-04-14,5.2421875,0.0,14.1000004,64.5,2.0374999,6.453125,19.0375004,0.933899999
2021-04-15,-9999.0,2.47000003,-9999.0,-9999.0,-28.4624996,-9999.0,-9999.0,-1.267651e+30
2021-04-16,4.58203125,2.26499987,3.6624999,-9999.0,-22.5562496,-9999.0,-8.33749962,-1.267651e+30
2021-04-17,4.64453125,0.13499999,7.0999999,-9999.0,-6.4625001,-9999.0,11.2250004,-1.267651e+30
2021-04-18,4.41015625,0.0,9.78750038,-9999.0,-4.5875001,-9999.0,15.1625004,0.930100024
2021-04-19,4.625,0.0,11.1000004,-9999.0,-18.5562496,-9999.0,14.5375004,0.944400012
2021-04-20,-9999.0,2.55499983,-9999.0,-9999.0,-14.5249996,-9999.0,-2.0875001,-1.267651e+30
2021-04-21,-9999.0,0.774999976,-9999.0,-9999.0,-19.9312496,-9999.0,-9999.0,-1.267651e+30
2021-04-22,2.81054688,0.0,2.9749999,75.5,-17.0874996,3.36914062,8.85000038,-1.267651e+30
2021-04-23,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.909699976
2021-04-24,4.86328125,0.0,11.6000004,74.0,-11.4624996,5.98046875,16.9750004,0.939499974
2021-04-25,5.140625,0.514999926,5.7249999,-9999.0,-5.7125001,-9999.0,5.5374999,-1.267651e+30
2021-04-26,2.50585938,0.174999982,5.0374999,-9999.0,-14.3999996,-9999.0,11.6625004,0.905600011
2021-04-27,-9999.0,2.38000011,-9999.0,-9999.0,-33.4000015,-9999.0,22.4750004,-1.267651e+30
2021-04-28,-9999.0,13.335001,-9999.0,-9999.0,-50.0250015,-9999.0,-9999.0,-1.267651e+30
2021-04-29,-9999.0,38.954998,-9999.0,-9999.0,-48.6812515,-9999.0,-9999.0,-1.267651e+30
2021-04-30,-9999.0,4.34999943,-9999.0,-9999.0,-19.9624996,-9999.0,-9999.0,-1.267651e+30
2021-05-01,3.875,0.0549999997,8.85000038,59.5,-21.0874996,4.02734375,14.2250004,-1.267651e+30
2021-05-02,-9999.0,9.65999985,-9999.0,-9999.0,-20.5249996,-9999.0,-9999.0,-1.267651e+30
2021-05-03,-9999.0,3.6699996,-9999.0,-9999.0,-19.5249996,-9999.0,-9999.0,-1.267651e+30
2021-05-04,-9999.0,2.98499966,-9999.0,-9999.0,-6.1500001,-9999.0,30.7875004,-1.267651e+30
2021-05-05,-9999.0,14.0300007,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-05-06,3.79492188,0.0,11.7875004,-9999.0,-29.3374996,-9999.0,15.4125004,-1.267651e+30
2021-05-07,-9999.0,2.31499982,-9999.0,-9999.0,-29.8062496,-9999.0,-9999.0,-1.267651e+30
2021-05-08,4.62109375,4.99499941,6.9124999,-9999.0,-11.5874996,-9999.0,1.60000002,-1.267651e+30
2021-05-09,-9999.0,5.23500061,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-05-10,4.93359375,3.70000005,8.10000038,72.0,-14.7124996,4.82421875,14.1000004,0.940100014
